"tree_id","stand_id","plot","tag","species","year","tree_status","dbh","x_coord","y_coord","size_cat"
"AG05001100019","AG05",11,5057,"PSME",2012,"1",120.4,51.1,26.96,"regular"
"AG05001100020","AG05",11,5088,"ABAM",2012,"1",53.1,64.82,48.42,"regular"
"AG05001100021","AG05",11,5094,"ABAM",2012,"1",27.2,65.32,45.18,"regular"
"AG05001100022","AG05",11,5237,"ABAM",1993,"6",57.5,51.69,34.09,"regular"
"AG05001200032","AG05",12,2401,"ABAM",2012,"2",16,63.38,15.94,"regular"
"AG05001200030","AG05",12,2564,"TSHE",2012,"1",18.1,66.95,6.34,"regular"
"AG05001200029","AG05",12,3761,"THPL",2012,"1",20.5,75.96,23.12,"regular"
"AG05001200001","AG05",12,5058,"TABR",2012,"1",21.1,51.6,23.11,"regular"
"AG05001200002","AG05",12,5059,"ABAM",1993,"6",54.4,60.34,24.01,"regular"
"AG05001200003","AG05",12,5060,"TABR",2012,"1",22.1,68.47,24.02,"regular"
"AG05001200004","AG05",12,5061,"TSHE",2012,"1",29.8,72.32,24.09,"regular"
"AG05001200005","AG05",12,5062,"ABAM",2012,"1",75.6,72.93,22.69,"regular"
"AG05001200006","AG05",12,5063,"PSME",2012,"1",123.1,72.84,19.7,"regular"
"AG05001200007","AG05",12,5064,"THPL",2012,"1",65.5,74.01,17.86,"regular"
"AG05001200008","AG05",12,5065,"THPL",2012,"1",57.5,65.79,15.08,"regular"
"AG05001200009","AG05",12,5066,"THPL",2012,"1",65,64.77,14.8,"regular"
"AG05001200010","AG05",12,5067,"THPL",2012,"1",57.9,63.72,12.86,"regular"
"AG05001200011","AG05",12,5068,"ABAM",2008,"6",54.6,55.71,14.41,"regular"
"AG05001200012","AG05",12,5069,"THPL",2012,"1",66,53.39,15.75,"regular"
"AG05001200013","AG05",12,5070,"TABR",1981,"6",23.3,53.47,14.23,"regular"
"AG05001200014","AG05",12,5071,"TABR",2012,"1",24.7,56.07,11.23,"regular"
"AG05001200015","AG05",12,5072,"ABAM",1993,"6",60.2,55.65,5.65,"regular"
"AG05001200016","AG05",12,5073,"THPL",2012,"1",35.4,68.29,9.33,"regular"
"AG05001200017","AG05",12,5074,"ABAM",2012,"1",43.6,66.55,5.47,"regular"
"AG05001200018","AG05",12,5075,"THPL",2012,"1",69.9,70.02,4.78,"regular"
"AG05001200019","AG05",12,5076,"TSHE",1998,"6",31.6,70.59,4.19,"regular"
"AG05001200020","AG05",12,5077,"ABAM",2012,"1",62.2,73.99,3.75,"regular"
"AG05001200021","AG05",12,5078,"TSHE",2012,"1",18.2,74.82,0.37,"regular"
"AG05001200022","AG05",12,5079,"ABAM",2012,"1",20,65.42,2.67,"regular"
"AG05001200023","AG05",12,5080,"PSME",2012,"1",165,61.56,2.55,"regular"
"AG05001200024","AG05",12,5081,"TSHE",2012,"1",39.3,58.96,2.9,"regular"
"AG05001200025","AG05",12,5082,"TABR",2012,"1",22.3,53.24,2.39,"regular"
"AG05001200026","AG05",12,5239,"ABAM",1998,"6",53.4,57.62,22.34,"regular"
"AG05001200027","AG05",12,5240,"TABR",2012,"6",21.5,57.54,21.15,"regular"
"AG05001200028","AG05",12,5241,"TSHE",1981,"6",65.3,64.03,20.71,"regular"
"AG05001300065","AG05",13,304,"TSHE",2012,"1",8.9,32.17,43.19,"small"
"AG05001300066","AG05",13,305,"TSHE",2012,"1",10.5,49.05,35.47,"small"
"AG05001300067","AG05",13,306,"TSHE",2012,"1",10.6,48.37,36.53,"small"
"AG05001300068","AG05",13,307,"TSHE",2012,"1",11.7,49.21,36.61,"small"
"AG05001300069","AG05",13,308,"TSHE",2012,"1",7,46.22,48.61,"small"
"AG05001300070","AG05",13,309,"TSHE",2012,"1",6.2,48.45,47.35,"small"
"AG05001300071","AG05",13,310,"TSHE",2012,"1",5.5,48.92,46.98,"small"
"AG05001300072","AG05",13,311,"TSHE",2008,"6",6.9,48.31,47.96,"small"
"AG05001300073","AG05",13,316,"TSHE",2012,"1",9.7,46.63,38.69,"small"
"AG05001300074","AG05",13,317,"TSHE",2012,"1",12,48.55,38.91,"small"
"AG05001300075","AG05",13,434,"TSHE",2012,"1",8.9,42.82,48.41,"small"
"AG05001300076","AG05",13,2049,"TSHE",2012,"1",7.1,35.71,44.96,"small"
"AG05001300077","AG05",13,2322,"TSHE",2012,"1",10.3,44.79,46.3,"small"
"AG05001300104","AG05",13,2415,"TSHE",2012,"2",10.8,51.18,47.82,"small"
"AG05001300105","AG05",13,2416,"TSHE",2012,"2",5.6,34.53,36.35,"small"
"AG05001300106","AG05",13,2417,"TSHE",2012,"2",5.4,37.07,44.19,"small"
"AG05001300079","AG05",13,2420,"TSHE",2012,"1",8.4,40.84,37.42,"small"
"AG05001300107","AG05",13,2444,"TSHE",2012,"2",5.6,44.79,44.7,"small"
"AG05001300108","AG05",13,2452,"TSHE",2012,"2",5.4,41.32,36.36,"small"
"AG05001300081","AG05",13,2530,"TSHE",2012,"1",8,44.76,31,"small"
"AG05001300082","AG05",13,2547,"TSHE",2012,"1",5.8,32.42,37.41,"small"
"AG05001300083","AG05",13,2548,"TSHE",2012,"1",6.1,32.96,37.59,"small"
"AG05001300084","AG05",13,2550,"TSHE",2012,"1",8.5,36.46,43.45,"small"
"AG05001300086","AG05",13,2552,"TSHE",2012,"1",6,36.02,40.25,"small"
"AG05001300087","AG05",13,2553,"TSHE",2012,"1",7.5,36.9,41.82,"small"
"AG05001300088","AG05",13,2554,"TSHE",2012,"1",5.7,32.19,36.61,"small"
"AG05001300089","AG05",13,2654,"TSHE",2012,"1",7,45.31,33.18,"small"
"AG05001300090","AG05",13,2801,"TSHE",2012,"1",6.5,33.28,0.94,"small"
"AG05001300092","AG05",13,2839,"ABAM",2012,"1",9.4,50.09,28.89,"small"
"AG05001300093","AG05",13,2844,"TSHE",2012,"1",9,37.8,32.79,"small"
"AG05001300094","AG05",13,2865,"TSHE",2012,"1",8.4,46.36,41.18,"small"
"AG05001300095","AG05",13,2866,"TSHE",2012,"1",6.9,40.15,34.64,"small"
"AG05001300096","AG05",13,2867,"TSHE",2012,"1",13.6,45.35,43,"small"
"AG05001300097","AG05",13,2868,"TSHE",2012,"1",8.6,43.39,43.57,"small"
"AG05001300098","AG05",13,2869,"TSHE",2012,"1",11.5,43.79,46.84,"small"
"AG05001300099","AG05",13,2879,"TSHE",2012,"1",7.5,42.72,37.88,"small"
"AG05001300100","AG05",13,2880,"TSHE",2012,"1",6.6,46.08,35.25,"small"
"AG05001300101","AG05",13,2882,"TSHE",2012,"1",6.6,42.04,36.86,"small"
"AG05001300102","AG05",13,2883,"TSHE",2012,"1",6.4,44.59,38.69,"small"
"AG05001300103","AG05",13,2884,"TSHE",2012,"1",6.3,42.28,35.1,"small"
"AG05001300056","AG05",13,3701,"TSHE",2012,"1",10.6,24.01,44.41,"small"
"AG05001300057","AG05",13,3702,"TSHE",2012,"1",8.8,24.94,42.59,"small"
"AG05001300058","AG05",13,3703,"TSHE",2012,"1",9.6,33.53,41.71,"small"
"AG05001300059","AG05",13,3704,"TSHE",2012,"1",12.5,41.59,35.64,"small"
"AG05001300060","AG05",13,3705,"TSHE",2012,"1",15.2,48.45,27.53,"regular"
"AG05001300061","AG05",13,3732,"TSHE",2012,"1",8.8,26.24,37.78,"small"
"AG05001300062","AG05",13,3733,"TSHE",2012,"1",12.3,42.2,39.22,"small"
"AG05001300063","AG05",13,3734,"TSHE",2012,"1",9.4,47.16,43.45,"small"
"AG05001300064","AG05",13,3735,"TSHE",2012,"1",11.2,49.51,42.2,"small"
"AG05001300052","AG05",13,3920,"TSHE",2012,"1",11.7,31.73,47.08,"small"
"AG05001300053","AG05",13,3921,"TSHE",2012,"1",13.7,34.53,47.38,"regular"
"AG05001300054","AG05",13,3922,"TSHE",2012,"1",14,43.02,47.59,"regular"
"AG05001300001","AG05",13,5042,"ABAM",1987,"6",23,49.55,42.59,"regular"
"AG05001300002","AG05",13,5083,"ABAM",2012,"1",7.4,32.43,47.86,"small"
"AG05001300003","AG05",13,5084,"TSHE",2012,"1",10.6,31.25,45.69,"small"
"AG05001300004","AG05",13,5085,"TSHE",1993,"6",8.3,34.29,45.53,"small"
"AG05001300005","AG05",13,5086,"ABAM",2012,"1",11.2,33.62,49.7,"small"
"AG05001300006","AG05",13,5087,"ABAM",1993,"6",42.5,39.41,45.87,"regular"
"AG05001300007","AG05",13,5089,"ABAM",2012,"1",17.4,42.65,49.37,"regular"
"AG05001300008","AG05",13,5090,"ABAM",2008,"6",52.3,48.68,48.88,"regular"
"AG05001300009","AG05",13,5091,"ABAM",1993,"6",54.3,46.77,43.72,"regular"
"AG05001300010","AG05",13,5092,"ABAM",1998,"6",52.7,40.72,43.17,"regular"
"AG05001300011","AG05",13,5093,"TSHE",2008,"6",22.4,39.43,42.57,"regular"
"AG05001300012","AG05",13,5095,"ABAM",2012,"1",55.2,34,42.93,"regular"
"AG05001300013","AG05",13,5096,"ABAM",2012,"1",63.2,29.17,44.05,"regular"
"AG05001300014","AG05",13,5097,"ABAM",2012,"1",43.5,28.71,42.27,"regular"
"AG05001300015","AG05",13,5098,"TSHE",2012,"1",16.4,32.39,40.98,"regular"
"AG05001300016","AG05",13,5099,"ABAM",1993,"6",6.5,29.12,41.19,"small"
"AG05001300017","AG05",13,5100,"ABAM",2012,"1",49.3,28.6,40.4,"regular"
"AG05001300018","AG05",13,5101,"ABAM",2012,"1",12.8,31.89,39.98,"small"
"AG05001300019","AG05",13,5102,"ABAM",2012,"1",8.4,32.25,39.12,"small"
"AG05001300020","AG05",13,5103,"ABAM",1993,"6",6.8,27.76,38.55,"small"
"AG05001300021","AG05",13,5104,"TSHE",2012,"1",18.9,25.39,38.59,"regular"
"AG05001300022","AG05",13,5105,"TSHE",2012,"1",22,25.93,34.99,"regular"
"AG05001300023","AG05",13,5106,"THPL",2012,"1",62.7,29.19,36.16,"regular"
"AG05001300024","AG05",13,5107,"ABAM",2012,"1",13.1,34.2,35.31,"small"
"AG05001300025","AG05",13,5108,"TSHE",2012,"1",14.8,36.99,40.15,"regular"
"AG05001300026","AG05",13,5109,"THPL",2012,"1",75.4,42.17,39.82,"regular"
"AG05001300027","AG05",13,5110,"ABAM",2012,"1",57.1,43.61,39.79,"regular"
"AG05001300028","AG05",13,5111,"ABAM",1981,"6",26.1,48.09,33.86,"regular"
"AG05001300029","AG05",13,5112,"ABAM",2012,"1",47.9,46.92,32.31,"regular"
"AG05001300030","AG05",13,5113,"ABAM",2012,"1",52.3,49.43,30.08,"regular"
"AG05001300031","AG05",13,5114,"ABAM",2012,"1",15.6,42.31,32.09,"regular"
"AG05001300032","AG05",13,5115,"ABAM",2012,"1",27.2,40.93,29.34,"regular"
"AG05001300033","AG05",13,5116,"TSHE",2012,"1",18.1,35.39,29.48,"regular"
"AG05001300034","AG05",13,5117,"ABAM",1982,"6",15.3,36.95,29.67,"regular"
"AG05001300035","AG05",13,5118,"ABAM",2012,"1",11.2,34.13,32.19,"small"
"AG05001300036","AG05",13,5119,"ABAM",1987,"6",12.1,32.05,31.46,"small"
"AG05001300037","AG05",13,5120,"ABAM",2012,"1",22.1,30.68,30.3,"regular"
"AG05001300038","AG05",13,5121,"ABAM",2012,"1",66.3,32.11,29.51,"regular"
"AG05001300039","AG05",13,5122,"ABAM",2012,"1",39.4,26.7,28.85,"regular"
"AG05001300040","AG05",13,5123,"ABAM",2012,"1",15.1,25.23,26.71,"regular"
"AG05001300041","AG05",13,5124,"ABAM",2012,"1",46.7,28.5,24.8,"regular"
"AG05001300042","AG05",13,5125,"ABAM",2012,"1",18.7,32.19,24.52,"regular"
"AG05001300043","AG05",13,5126,"PSME",2012,"1",102.7,33.09,25.01,"regular"
"AG05001300044","AG05",13,5127,"TSHE",2012,"1",8.1,36.2,25.85,"small"
"AG05001300045","AG05",13,5128,"ABAM",2012,"1",23.4,36.61,28.22,"regular"
"AG05001300046","AG05",13,5129,"TABR",2012,"1",17.8,38.89,27.09,"regular"
"AG05001300047","AG05",13,5130,"ABAM",2012,"1",70,39.32,24.99,"regular"
"AG05001300048","AG05",13,5131,"TABR",2012,"1",14.4,39.98,27.41,"small"
"AG05001300049","AG05",13,5238,"ABAM",1993,"6",17.8,38.98,35.43,"regular"
"AG05001300050","AG05",13,5244,"ABAM",2012,"1",14.4,29.28,49.23,"small"
"AG05001400036","AG05",14,324,"TABR",2012,"1",18,46.97,22.59,"regular"
"AG05001400037","AG05",14,2841,"TABR",2012,"1",15.6,46.92,18.19,"regular"
"AG05001400038","AG05",14,2862,"TABR",2012,"1",16.7,41.43,5.63,"regular"
"AG05001400001","AG05",14,5132,"PSME",2012,"1",104.5,48.06,24.21,"regular"
"AG05001400002","AG05",14,5133,"ABAM",2012,"1",20.3,47.63,20.46,"regular"
"AG05001400003","AG05",14,5134,"ABAM",2012,"1",52.4,46.66,19.86,"regular"
"AG05001400004","AG05",14,5135,"ABAM",2012,"1",48.1,42.69,20.97,"regular"
"AG05001400005","AG05",14,5136,"ABAM",2012,"1",29.1,33.87,21.47,"regular"
"AG05001400006","AG05",14,5137,"ABAM",2012,"1",21.1,30.95,20.79,"regular"
"AG05001400007","AG05",14,5138,"ABAM",2012,"6",16.1,29.45,23.5,"regular"
"AG05001400008","AG05",14,5139,"THPL",2012,"1",67.6,27.96,20.66,"regular"
"AG05001400009","AG05",14,5140,"THPL",2012,"1",26.9,29.53,19.15,"regular"
"AG05001400010","AG05",14,5141,"ABAM",2012,"1",18.3,32.9,17.02,"regular"
"AG05001400011","AG05",14,5142,"TSHE",2008,"6",57.4,32.59,15.72,"regular"
"AG05001400012","AG05",14,5143,"TABR",2012,"1",19,38.7,20.08,"regular"
"AG05001400013","AG05",14,5145,"THPL",2012,"1",29.9,49.24,13.79,"regular"
"AG05001400014","AG05",14,5146,"ABAM",2012,"1",20.8,45.82,12.95,"regular"
"AG05001400015","AG05",14,5147,"ABAM",2012,"1",59.6,45.83,11.94,"regular"
"AG05001400016","AG05",14,5148,"ABAM",2012,"1",56.9,42.99,13.28,"regular"
"AG05001400017","AG05",14,5149,"TABR",2012,"1",22.2,42.58,15.26,"regular"
"AG05001400018","AG05",14,5150,"ABAM",2012,"1",56.9,40.02,10.04,"regular"
"AG05001400019","AG05",14,5151,"TABR",2008,"6",18,38.67,12.53,"regular"
"AG05001400020","AG05",14,5152,"ABAM",2012,"1",26.7,38.18,10.31,"regular"
"AG05001400021","AG05",14,5153,"TSHE",2012,"1",18.1,36.93,7.38,"regular"
"AG05001400022","AG05",14,5154,"TSHE",2012,"1",57.5,31.92,12.24,"regular"
"AG05001400023","AG05",14,5156,"THPL",2012,"1",57.3,30.32,4.08,"regular"
"AG05001400024","AG05",14,5157,"THPL",2012,"1",53.6,29.88,1.68,"regular"
"AG05001400025","AG05",14,5158,"THPL",2012,"1",53.4,31.64,2.91,"regular"
"AG05001400026","AG05",14,5159,"THPL",2012,"1",28.1,32.57,2.46,"regular"
"AG05001400027","AG05",14,5160,"TSHE",2012,"1",42.8,38.54,5.02,"regular"
"AG05001400028","AG05",14,5161,"TABR",2012,"1",18.5,40.59,6.19,"regular"
"AG05001400029","AG05",14,5162,"THPL",2012,"1",29.5,49.81,8.44,"regular"
"AG05001400030","AG05",14,5163,"ABAM",2012,"1",56.2,48.59,0.65,"regular"
"AG05001400031","AG05",14,5164,"ABAM",1993,"6",38.3,43.83,0.42,"regular"
"AG05001400032","AG05",14,5165,"TABR",2012,"1",20.6,37.8,1.03,"regular"
"AG05001400033","AG05",14,5166,"TSHE",2008,"6",60.9,35.93,1.49,"regular"
"AG05001400034","AG05",14,5167,"THPL",2012,"1",42.5,35.02,0.76,"regular"
"AG05001400035","AG05",14,5245,"ABAM",2012,"1",35.9,35.68,13.2,"regular"
"AG05001500031","AG05",15,2535,"TSHE",2012,"1",18.3,7.57,30.18,"regular"
"AG05001500032","AG05",15,2539,"TSHE",2012,"1",16.1,14.3,33.47,"regular"
"AG05001500033","AG05",15,2540,"TSHE",2012,"1",18.8,1.75,30.88,"regular"
"AG05001500034","AG05",15,2541,"TSHE",2012,"1",16.2,8.62,25.04,"regular"
"AG05001500001","AG05",15,5168,"THPL",2012,"1",32,1.36,48.42,"regular"
"AG05001500002","AG05",15,5169,"ABAM",2012,"1",39.5,2.55,47.66,"regular"
"AG05001500003","AG05",15,5170,"ABAM",2012,"6",53.9,3.88,48.86,"regular"
"AG05001500004","AG05",15,5171,"TSHE",2012,"1",53.5,13.67,44.58,"regular"
"AG05001500005","AG05",15,5172,"ABAM",2012,"1",43.7,19.98,48.48,"regular"
"AG05001500006","AG05",15,5173,"TSHE",2012,"1",17,18.34,46.8,"regular"
"AG05001500007","AG05",15,5174,"ABAM",2012,"6",17.1,23,38.71,"regular"
"AG05001500008","AG05",15,5175,"THPL",2012,"1",79.6,17.44,40.86,"regular"
"AG05001500009","AG05",15,5176,"TSHE",2012,"1",40.3,15.45,41.18,"regular"
"AG05001500010","AG05",15,5177,"ABAM",2012,"1",70.6,8.11,42.82,"regular"
"AG05001500011","AG05",15,5178,"TSHE",2012,"1",21.3,8.35,45.25,"regular"
"AG05001500012","AG05",15,5179,"ABAM",1993,"6",54.8,2.53,44.23,"regular"
"AG05001500013","AG05",15,5180,"ABAM",2012,"1",23.5,0.54,36.68,"regular"
"AG05001500014","AG05",15,5181,"TSHE",2012,"1",27.4,7.62,39.55,"regular"
"AG05001500015","AG05",15,5182,"THPL",2012,"1",55.4,17.02,37.54,"regular"
"AG05001500016","AG05",15,5183,"THPL",2012,"1",55.6,16.22,32.96,"regular"
"AG05001500017","AG05",15,5184,"ABAM",2012,"1",63.1,19.28,30.69,"regular"
"AG05001500018","AG05",15,5185,"ABAM",2012,"1",16.8,20.73,32.13,"regular"
"AG05001500019","AG05",15,5186,"THPL",2012,"1",36,21.64,31.17,"regular"
"AG05001500020","AG05",15,5187,"THPL",2012,"1",34.8,23.22,32.22,"regular"
"AG05001500021","AG05",15,5188,"THPL",2012,"1",55.9,23.36,33.66,"regular"
"AG05001500022","AG05",15,5190,"ABAM",2012,"1",34.6,19.7,25.35,"regular"
"AG05001500023","AG05",15,5191,"ABAM",2008,"6",41.4,14.48,24.77,"regular"
"AG05001500024","AG05",15,5192,"ABAM",2012,"1",67.2,13.33,26.61,"regular"
"AG05001500025","AG05",15,5193,"ABAM",2012,"1",29,9.58,25.57,"regular"
"AG05001500026","AG05",15,5194,"ABAM",2012,"1",31,7.23,26.96,"regular"
"AG05001500027","AG05",15,5195,"TSHE",2012,"1",74.2,3.3,28.97,"regular"
"AG05001500028","AG05",15,5235,"ABAM",2012,"1",37.6,20.29,38.3,"regular"
"AG05001500029","AG05",15,5236,"ABAM",2012,"1",38.9,24.04,37.74,"regular"
"AG05001500030","AG05",15,5243,"THPL",2012,"1",17,15.42,32.85,"regular"
"AG05001600039","AG05",16,15,"TSHE",2012,"1",18,12.08,13.94,"regular"
"AG05001600040","AG05",16,18,"ABAM",2012,"1",20.1,10.3,2.51,"regular"
"AG05001600043","AG05",16,2543,"TSHE",2012,"1",17.3,12.38,19.78,"regular"
"AG05001600044","AG05",16,2578,"TABR",2012,"1",17,11.31,16.6,"regular"
"AG05001600045","AG05",16,2579,"ABAM",2012,"1",15.2,23.54,15.79,"regular"
"AG05001600046","AG05",16,2580,"ABAM",2012,"1",15.2,21.91,22.82,"regular"
"AG05001600042","AG05",16,3731,"TABR",2012,"1",19,4.23,16.26,"regular"
"AG05001600001","AG05",16,5196,"TSHE",1993,"6",40.2,4.57,23.19,"regular"
"AG05001600002","AG05",16,5197,"THPL",2012,"1",85.6,1.41,21.02,"regular"
"AG05001600003","AG05",16,5198,"THPL",2012,"1",44.1,10.47,21.1,"regular"
"AG05001600004","AG05",16,5199,"THPL",2012,"1",46.2,11.38,20.65,"regular"
"AG05001600005","AG05",16,5200,"ABAM",2012,"1",60.3,15.17,19.22,"regular"
"AG05001600006","AG05",16,5201,"THPL",2012,"1",58.8,22.23,23.59,"regular"
"AG05001600007","AG05",16,5202,"ABAM",2012,"1",15.5,24.13,23.01,"regular"
"AG05001600008","AG05",16,5203,"THPL",2012,"1",30.6,24.47,22.07,"regular"
"AG05001600009","AG05",16,5204,"THPL",2012,"1",33.2,23.32,20.07,"regular"
"AG05001600010","AG05",16,5205,"ABAM",2012,"1",21.5,20.72,18.16,"regular"
"AG05001600011","AG05",16,5206,"ABAM",2012,"1",45.9,21.34,14.91,"regular"
"AG05001600012","AG05",16,5207,"ABAM",1998,"6",28.6,11.2,16.06,"regular"
"AG05001600013","AG05",16,5208,"ABAM",2012,"1",19.5,9.01,15.7,"regular"
"AG05001600014","AG05",16,5209,"PSME",2012,"1",113.3,4.97,13.75,"regular"
"AG05001600015","AG05",16,5210,"ABAM",2012,"1",34,2.76,12.99,"regular"
"AG05001600016","AG05",16,5211,"ABAM",1993,"6",18.2,3.66,10.82,"regular"
"AG05001600017","AG05",16,5212,"ABAM",1993,"6",47.5,0.35,10.58,"regular"
"AG05001600018","AG05",16,5213,"ABAM",2012,"1",42.4,5.57,9.06,"regular"
"AG05001600019","AG05",16,5214,"ABAM",2012,"1",53.5,8.21,6.89,"regular"
"AG05001600020","AG05",16,5215,"ABAM",2012,"1",22.1,9.5,10.45,"regular"
"AG05001600021","AG05",16,5216,"THPL",2012,"1",36.4,13.17,10.95,"regular"
"AG05001600022","AG05",16,5217,"ABAM",2012,"1",38.3,15.56,11.6,"regular"
"AG05001600023","AG05",16,5218,"THPL",2012,"1",45.8,16.38,12.02,"regular"
"AG05001600024","AG05",16,5219,"TSHE",2012,"1",18.5,19.89,12.52,"regular"
"AG05001600025","AG05",16,5220,"ABAM",2012,"1",47.4,22.68,11.75,"regular"
"AG05001600026","AG05",16,5221,"THPL",2012,"1",45.9,17.13,9.38,"regular"
"AG05001600027","AG05",16,5222,"THPL",2012,"1",43,15.23,8.68,"regular"
"AG05001600028","AG05",16,5223,"TSHE",2012,"1",19.4,9.8,5.18,"regular"
"AG05001600029","AG05",16,5224,"TSHE",1998,"6",31,4.94,5.61,"regular"
"AG05001600030","AG05",16,5225,"THPL",2012,"1",84.2,1.55,5.2,"regular"
"AG05001600031","AG05",16,5226,"ABAM",2012,"1",40.8,1.07,0.41,"regular"
"AG05001600032","AG05",16,5227,"THPL",2012,"1",40,9.11,0.46,"regular"
"AG05001600033","AG05",16,5228,"ABAM",2012,"1",31.6,11.4,2.55,"regular"
"AG05001600034","AG05",16,5229,"THPL",2012,"1",15.9,22.53,4.27,"regular"
"AG05001600035","AG05",16,5230,"TSHE",1993,"6",71.7,22.67,0.13,"regular"
"AG05001600036","AG05",16,5231,"TSHE",2012,"1",66,17.27,0.94,"regular"
"AG05001600037","AG05",16,5232,"TSHE",2012,"1",28.8,24.38,3.94,"regular"
"AG05001600038","AG05",16,5233,"ABAM",2012,"1",35.8,20.43,1.17,"regular"
"AM16000100021","AM16",1,101,"ABAM",2012,"1",16.9,3.95,87.73,"regular"
"AM16000100019","AM16",1,882,"ABAM",2012,"1",20.4,1.6,90.6,"regular"
"AM16000100020","AM16",1,883,"ABAM",2012,"1",18.4,12.1,91.37,"regular"
"AM16000100022","AM16",1,1620,"ABAM",2012,"1",15.5,5.42,87.35,"regular"
"AM16000100023","AM16",1,1621,"ABAM",2012,"1",17.4,0.46,84.38,"regular"
"AM16000100001","AM16",1,3401,"ABAM",2012,"1",52.4,3.45,92.39,"regular"
"AM16000100002","AM16",1,3402,"ABAM",2012,"1",56.8,10.59,93.72,"regular"
"AM16000100003","AM16",1,3403,"ABAM",2012,"1",21.5,6.92,90.18,"regular"
"AM16000100004","AM16",1,3404,"CANO",2012,"1",92.3,5.97,90.13,"regular"
"AM16000100005","AM16",1,3405,"ABAM",2012,"1",43.9,4.46,87.93,"regular"
"AM16000100006","AM16",1,3406,"ABAM",2012,"1",35,3.07,83.78,"regular"
"AM16000100007","AM16",1,3407,"TSHE",2012,"1",115.3,9.33,86.37,"regular"
"AM16000100008","AM16",1,3408,"ABAM",2012,"1",38.5,16.12,86.03,"regular"
"AM16000100009","AM16",1,3409,"CANO",2012,"1",36.9,23.35,87.17,"regular"
"AM16000100010","AM16",1,3410,"CANO",2012,"1",18.1,22.53,84.46,"regular"
"AM16000100011","AM16",1,3411,"CANO",2012,"1",47.7,20.6,87.01,"regular"
"AM16000100012","AM16",1,3412,"ABAM",2012,"1",25.6,19.66,86.54,"regular"
"AM16000100013","AM16",1,3413,"ABAM",2012,"1",20.1,23.2,80.79,"regular"
"AM16000100014","AM16",1,3414,"TSHE",2012,"1",146.8,22.25,75.81,"regular"
"AM16000100015","AM16",1,3415,"ABAM",2012,"1",25.6,23.88,75.34,"regular"
"AM16000100016","AM16",1,3416,"ABAM",2012,"1",26.1,11.53,78.01,"regular"
"AM16000100017","AM16",1,3417,"ABAM",2012,"1",39,10.55,79.24,"regular"
"AM16000100018","AM16",1,3418,"ABAM",2012,"1",40.9,8.28,77.49,"regular"
"AM16000200035","AM16",2,118,"TSME",2012,"1",18.6,15.01,67.2,"regular"
"AM16000200042","AM16",2,1603,"CANO",2012,"2",16,11.58,67.65,"regular"
"AM16000200036","AM16",2,1610,"ABAM",2012,"1",17.1,9.18,47.93,"regular"
"AM16000200037","AM16",2,1611,"ABAM",2012,"1",17.8,2.49,56.95,"regular"
"AM16000200038","AM16",2,1622,"TSME",2012,"1",17.4,10.52,70.96,"regular"
"AM16000200039","AM16",2,1625,"TSHE",2012,"1",25.7,18.73,59.58,"regular"
"AM16000200040","AM16",2,1626,"ABAM",2012,"1",15.9,13.17,64.09,"regular"
"AM16000200043","AM16",2,1631,"ABAM",2012,"2",15.1,4.09,56.51,"regular"
"AM16000200041","AM16",2,1644,"ABAM",2012,"1",17,12.53,56.18,"regular"
"AM16000200001","AM16",2,3419,"ABAM",2012,"1",26.7,4.36,74.3,"regular"
"AM16000200002","AM16",2,3420,"ABAM",2012,"1",45.9,8,70.59,"regular"
"AM16000200003","AM16",2,3421,"ABAM",2012,"1",22.8,0.4,65.69,"regular"
"AM16000200004","AM16",2,3422,"ABAM",2012,"1",52.1,0.75,64.6,"regular"
"AM16000200005","AM16",2,3423,"TSHE",2012,"1",37.5,12.45,66.97,"regular"
"AM16000200006","AM16",2,3424,"ABAM",1985,"6",64.9,15.83,67.77,"regular"
"AM16000200007","AM16",2,3425,"ABAM",2012,"1",25.7,14.79,70.79,"regular"
"AM16000200008","AM16",2,3426,"ABAM",2012,"1",26.5,11.15,74.57,"regular"
"AM16000200009","AM16",2,3427,"ABAM",2012,"1",48.7,13.46,74.09,"regular"
"AM16000200010","AM16",2,3428,"ABAM",2012,"1",27,17.49,71.64,"regular"
"AM16000200011","AM16",2,3429,"CANO",2012,"1",60.2,19.98,70.32,"regular"
"AM16000200012","AM16",2,3430,"ABAM",2012,"1",29.6,20.97,70.56,"regular"
"AM16000200013","AM16",2,3431,"ABAM",2012,"1",18.9,21.77,74.29,"regular"
"AM16000200014","AM16",2,3432,"CANO",2012,"1",57.4,23.21,70.39,"regular"
"AM16000200015","AM16",2,3433,"TSME",1985,"6",15.7,19.22,63.23,"regular"
"AM16000200016","AM16",2,3434,"ABAM",2012,"1",31.5,22.48,57.85,"regular"
"AM16000200017","AM16",2,3435,"CANO",1984,"6",108,13.65,57.38,"regular"
"AM16000200018","AM16",2,3436,"ABAM",1984,"6",21,13.19,56.47,"regular"
"AM16000200019","AM16",2,3437,"ABAM",2012,"1",26.2,12.13,56.22,"regular"
"AM16000200020","AM16",2,3438,"TSHE",2012,"1",52.3,12.04,51.82,"regular"
"AM16000200021","AM16",2,3440,"TSME",1989,"6",86,7.84,52.13,"regular"
"AM16000200022","AM16",2,3441,"ABAM",2012,"1",55.6,7.55,53.33,"regular"
